model_name,question_id,sup_ybar,sup_cbar,sup_answers,question,gold_answer,wrong_answer,closed_ybar,closed_cbar,closed_answers,closed_known,sup_worse_than_closed,sup_mostly_wrong,reader_answer,sup_reader_supports_gold,sup_reader_supports_wrong
/data/home/yixh/models/Qwen2.5-7B-Instruct,3083522,1.0,0.9999999988940456,James Glickenhaus,Who was the screenwriter for The Soldier?,James Glickenhaus,,0.0,0.9988436497862161,Paddy Chayefsky || Robert Bolt,False,False,False,James Glickenhaus,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,308660,1.0,0.9999999970022866,Chris Eyre,Who was the producer of Imprint?,Chris Eyre,,0.0,0.17978035239986773,Noam Pikelny || Noam Pimstone || Noam Posner and Jonathan King,False,False,False,Chris Eyre,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,308968,1.0,0.9999999950523261,Kim Manners,Who was the director of K-9000?,Kim Manners,,0.0,0.034274871675859075,Don Bluth || Don Simpson || George Pal || Robert Aldrich,False,False,False,Kim Manners,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3093988,1.0,0.9999999881255903,Texarkana,In what city was Parnelli Jones born?,Texarkana,,0.0,0.9999833108638952,Indianapolis,False,False,False,Texarkana,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3095296,1.0,0.9999999961582761,Douglas Barr,Who was the director of The Note?,Douglas Barr,,0.0,0.7738152150225635,Christopher Nolan || James P. Gaffney || Michael Caton-Jones || Michael Dowse || Michael Winterbottom,False,False,False,Douglas Barr,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,309869,1.0,0.9999999943829339,Matthew Saville,Who was the director of Noise?,Matthew Saville,,0.0,0.9869231638240825,Jan Kounen || Jan Švankmajer || Jim Jarmusch,False,False,False,Matthew Saville,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3106173,1.0,0.9999999943829323,Cartago,In what city was Francisco María Oreamuno Bonilla born?,Cartago,,0.0,0.7773430623492646,Panama City,False,False,False,Cartago,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,310931,1.0,0.9999999950523252,Roy Ward Baker,Who was the director of The Anniversary?,Roy Ward Baker,,0.0,0.3221617558376305,Adam Leon || Alejandro Brice || Alexandre Astruc || Eli Roth || Jan Švankmajer,False,False,False,Roy Ward Baker,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,310944,1.0,0.9999999881255949,Oksana Zabuzhko,Who is the author of The Museum of Abandoned Secrets?,Oksana Zabuzhko,,0.0,0.9982746740094657,Ali Smith || Claire Legrand || Cristina Pignather || Jen Malone || Silvia Moreno-Garcia,False,False,False,Oksana Zabuzhko,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,311244,1.0,0.9999999827704151,Mendelssohn,Who was the composer of Die Heimkehr aus der Fremde?,Felix Mendelssohn,,0.0,0.9986335831572598,Ernst Krenek || Franz Schreker,False,False,False,Mendelssohn,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3113507,0.0,0.99999999505231,Chris Provenzano and C. Gaby Mitchell,Who was the screenwriter for Get Low?,Chris Provenzano,,0.0,0.19999572074099994,John Carney || John Pollono,False,False,True,Chris Provenzano and C. Gaby Mitchell,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3114270,1.0,2.3428589701565783e-09,Herbert Ross,Who was the producer of The Turning Point?,Nora Kaye,,0.0,0.011994357593934597,Jerry Bruckheimer || Mark Johnson || Noam Panaite || Noam Pikelny,False,False,False,Herbert Ross,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3119947,1.0,0.9999999988940476,Amsterdam,In what city was Izhar Elias born?,Amsterdam,,0.0,0.9968237998363509,Jerusalem,False,False,False,Amsterdam,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3123217,1.0,0.9999999976571241,Fredric Brown,Who is the author of Arena?,Fredric Brown,,0.0,0.9882581539290912,Brenda Maddox || Henry Miller,False,False,False,Fredric Brown,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3125865,1.0,0.5624990401899462,Jack Burditt,Who was the screenwriter for 100?,Tina Fey,,0.0,0.5924375506968508,Aaron Sorkin || John H. Millhouse || Ned Benson,False,False,False,"Jack Burditt, Robert Carlock, and Tina Fey",1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3128409,1.0,0.9999999979336165,Voss,In what city was Ingvild Bryn born?,Voss,,0.0,3.5284720321022105e-05,Oslo,False,False,False,Voss,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,312877,1.0,0.9999999981809985,Carl Foreman,Who was the screenwriter for The Men?,Carl Foreman,,0.0,0.3954736383107824,Dorothy Parker || John Howard Lawson || John comptons || Julian Kaye || Pauline Kael,False,False,False,Carl Foreman,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,313937,0.0,0.9959417655500692,Éric Rohmer,Who was the screenwriter for La Collectionneuse?,Patrick Bauchau,,0.0,1.2397759541170326e-06,Jean-Luc Godard || Mohamed Lakhdar-Hamina,False,False,True,Éric Rohmer,0,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,314286,1.0,0.9999999936553261,Bernd Alois Zimmermann,Who was the composer of Die Soldaten?,Bernd Alois Zimmermann,,0.0,0.19999982938091249,George Antheil || Kurt Weill,False,False,False,Bernd Alois Zimmermann,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3150882,1.0,0.9999999943829323,Athens,In what city was Antigoni Goni born?,Athens,,1.0,0.029354196531273503,Athens,True,False,False,Athens,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,315172,0.6,0.004397780316980205,Henri-Georges Clouzot || The context does not provide information about the screenwriter,Who was the screenwriter for The Truth?,Véra Clouzot,,0.0,0.9999785426569648,Aaron Sorkin,False,False,False,Paul Gégauff,0,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,316070,0.0,0.9999994970826196,Luke,Who was the producer of Take It Off?,Dr. Luke,,0.0,0.19312791785377809,Dan Klores and Greg Proops || Derek Shulman || Skrillex || Trey Songz,False,False,True,Dr. Luke,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,316231,0.0,0.9994471731130327,Richard Brooks,Who was the screenwriter for The Professionals?,Frank O'Rourke,,0.0,0.4591122564883248,David S. Ward || David Zelag Goodman || Harold Chasen || Harold Warren || Harvey Laidman,False,False,True,Richard Brooks,0,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,316815,1.0,0.9999999315475858,Jason Robert Brown,Who was the composer of The Last Five Years?,Jason Robert Brown,,1.0,0.9999999778809718,Jason Robert Brown,True,False,False,Jason Robert Brown,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3174290,0.0,0.9999999881255806,Physician and scientist || physician and scientist,What is William Watson's occupation?,physician,,0.0,2.6356326420247453e-05,Author || Historian || Writer,False,False,True,physician and scientist,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3182005,0.0,0.9999999895225595,Don Le and George Wang,Who was the producer of 3 Minutes?,Don Le,,0.0,0.001176654924794779,Alexandre de La Patellière || Jordan Peele || Marc Webb || N/A,False,False,True,Don Le and George Wang,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3183621,1.0,0.9999999970022891,Ingmar Bergman,Who was the screenwriter for To Joy?,Ingmar Bergman,,0.0,0.14837847424424602,Bob Ferguson || Bob Koch || Carrie Fisher || Carrie Rickey,False,False,False,Ingmar Bergman,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3193225,1.0,0.9999999008135989,James Newton Howard,Who was the composer of The Village?,James Newton Howard,,0.0,0.006690904421854155,Antonín Dvořák,False,False,False,James Newton Howard,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3195749,0.0,0.9999999961582606,Larry David and Jerry Seinfeld,Who was the screenwriter for The Jacket?,Jerry Seinfeld,,0.0,0.3965605791297405,Nancy Malone || Ned Sherrin || Nora Ephron || Stephen King,False,False,True,Larry David and Jerry Seinfeld,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3197772,1.0,0.9999999950523252,Sybille Bedford,Who is the author of A Legacy?,Sybille Bedford,,0.0,0.6261174524470384,Barbara Kingsolver || Dana Reinhardt || Esi Edugyan || Giles Kristian || J.A. Jance,False,False,False,Sybille Bedford,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3199187,1.0,0.999999996158264,Max Beerbohm,Who is the author of A Peep into the Past?,Max Beerbohm,,0.0,0.7999989067187528,Charles Kingsley || O. Henry,False,False,False,Max Beerbohm,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3206080,0.0,0.017972847442268205,The context does not provide information about the producer of Chocolate,Who was the producer of Chocolate?,Prachya Pinkaew,,0.0,0.01541562749166917,Cocoavi GmbH || Columbia Records || Gary Lightbody || R. Kelly || RZA,False,False,True,Vibol Sendhmontri,0,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3207265,0.0,0.9999999895225595,Elizabeth Sarnoff and Melinda Hsu Taylor,Who was the screenwriter for The Substitute?,Elizabeth Sarnoff,,0.0,0.5068937500644773,David Ehrenstein || David Lucaciu || David Mamet || Harold Ramis || Richard Wenk,False,False,True,Elizabeth Sarnoff and Melinda Hsu Taylor,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3208195,1.0,0.9968238381361081,Football,What sport does Abdoul Thiam play?,association football,,0.0,0.9975245097494307,Tennis,False,False,False,The given context does not provide information about Abdoul Thiam or his sport. The context is about Jimmy Abdou Nadjim Abdou and his football career,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3209494,1.0,0.999999994382935,Henry Bean,Who was the director of The Believer?,Henry Bean,,0.0,0.3999968958425618,Adam Leon || Mark Pellington || Mark Webber || Michael Polish,False,False,False,Henry Bean,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3211017,1.0,0.9999999943829165,James O'Barr,Who is the author of The Crow?,James O'Barr,,0.8,0.8002999564106681,James O'Barr || James O. Nellis,True,False,False,James O'Barr,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3213622,1.0,0.9999999983920036,London,In what city was Abraham Raimbach born?,London,,0.0,0.053906158818949126,Berlin || Dresden,False,False,False,London,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3216989,1.0,0.9999999907449425,Sergiu Nicolaescu,Who was the director of Accident?,Sergiu Nicolaescu,,0.0,0.6000626747073688,Michael Winner || Mike Newell,False,False,False,Sergiu Nicolaescu,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3219475,0.0,0.9999999965948356,Musical,What genre is The King and I?,musical film,,0.0,0.9999994677465637,Musical || Musical drama,False,False,True,musical,0,1
/data/home/yixh/models/Qwen2.5-7B-Instruct,3220044,0.0,0.9999999970022906,Action thriller || action thriller,What genre is The Kingdom?,action film,,0.0,0.9984992483967241,Drama,False,False,True,action thriller,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3221878,0.0,0.999999931547513,Science fiction,What genre is Risk?,short story,,0.0,0.9999989531891418,Risk is a strategy board game || Strategy board game,False,False,True,science fiction,0,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3226559,1.0,0.9999999965948279,Isaac Asimov,Who is the author of The Bicentennial Man?,Isaac Asimov,,1.0,0.9999962747007528,Isaac Asimov,True,False,False,Isaac Asimov,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3227629,1.0,0.9999998873097715,Football,What sport does Ademar Aparecido Xavier Júnior play?,association football,,0.0,0.9987807690747419,Basketball || Volleyball,False,False,False,Football,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3237124,1.0,0.9999999965948374,Country,What genre is After All This Time?,country music,,0.0,0.0002955494494177,Romance,False,False,False,Country music,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,323943,0.0,0.9999999469142533,Ireland,In what country is Directorate of Military Intelligence?,United Kingdom,,0.0,0.5934214219016756,India || United States,False,False,True,Ireland,0,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3246331,0.0,0.9999999965948317,Anubhav Sinha and Anupam Sinha,Who was the producer of Airport?,Anubhav Sinha,,0.0,5.567510124907915e-06,Jerry Goldstein || Robert Evans || Roger Corman,False,False,True,Anubhav Sinha and Anupam Sinha,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3268293,0.0,0.7244611891444898,"Europe, United Kingdom, Ireland, Turkey, Iran, Kazakhstan, Tunisia, Algeria, Morocco, Canada, United States, Chile, South Africa, Australia, New || Multiple countries || Multiple countries including continental Europe, United Kingdom, Ireland, Turkey, Iran, Kazakhstan, Tunisia, Algeria, Morocco, Azores, Canada, United States, Chile || continental Europe, United Kingdom, Ireland, Turkey, Iran, Kazakhstan, Tunisia, Algeria, Morocco, Canada, United States, Chile, South Africa, Australia,",In what country is Alder?,United States of America,,0.0,0.010994369449168966,Canada,False,False,True,Europe,0,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3281909,1.0,0.9999999965948339,Athens,In what city was Alexandros Matsas born?,Athens,,0.2,0.9905437304471733,Athens || Ioannina || Thessaloniki,False,False,False,Athens,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3285260,1.0,0.9999999585559498,London,In what city was Alfred Frank Hardiman born?,London,,0.2,0.7269181404240712,Birmingham || Cincinnati || London,False,False,False,London,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3290614,1.0,0.9999999918508861,Paulo Branco,Who was the producer of Alice?,Paulo Branco,,0.0,0.8427453537324714,James L. Brooks || Seth MacFarlane || Seth Rogen and Evan Goldberg,False,False,False,Paulo Branco,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3291388,1.0,0.9999999936553168,Pratibha Parmar,Who was the director of Alice Walker: Beauty in Truth?,Pratibha Parmar,,0.0,0.9999400941228973,Amy Buhle || Martha Polley || Martha Shane and Lana Wilson,False,False,False,Pratibha Parmar,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3291908,1.0,0.9999999881255828,Mary Tappan Wright,Who is the author of Aliens?,Mary Tappan Wright,,0.0,0.9945801259564601,Alan Dean Foster || James Cameron,False,False,False,Mary Tappan Wright,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3294276,1.0,0.9999996069794687,John Kander,Who was the composer of All About Us?,John Kander,,0.0,0.6973673859928746,Benj Pasek and Justin Paul || Fun Lovin' Criminals || Tina Turner and K. J. Alper,False,False,False,John Kander,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3294329,1.0,0.9999999950523282,Charles Strouse,Who was the composer of All American?,Charles Strouse,,0.0,1.502325226726614e-05,Gene Kelly || Ken Nelson || Scott Joplin || Stanley Roper || Timothy德里克,False,False,False,Charles Strouse,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3299617,1.0,0.9999999804420986,Julia Barr,Who is the mother of Allison Hirschlag?,Julia Barr,,0.0,0.008683054440148356,Debra Hirschlag || Lori Loughlin || Lynn Hirschlag || No information provided in the question to determine who her mother is,False,False,False,Julia Barr,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3310098,0.0,0.9999999827704409,"Indian film director, producer, and actor",What is Ameer Sultan's occupation?,film director,,0.6,0.01496709371771251,Actor || Military commander and ruler,True,True,True,"film director, producer, and actor",1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3318185,1.0,0.9999999950523225,Nevil Shute,Who is the author of An Old Captivity?,Nevil Shute,,0.0,0.9965348194323991,Sarah Josepha Hale || Sarah Orne Jewett || Sarah Winnemucca,False,False,False,Nevil Shute,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3321918,1.0,0.9999998360861853,John Dickson Carr,Who is the author of And So to Murder?,John Dickson Carr,,0.0,0.9965595058067531,Ian Rankin || P.D. James,False,False,False,John Dickson Carr,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3331448,0.0,0.9984992608647618,Basketball,What sport does Andrew Tucker play?,association football,,0.0,0.7072726007892547,Cricket || Golf || Tennis,False,False,True,Basketball and Football,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3338045,1.0,0.999999992811324,Ganesh Acharya,Who was the director of Angel?,Ganesh Acharya,,0.0,0.1999883699876465,Buffy Gilbert || Buffy Gilbert Sununer || Buffy Gilbert Sununu || Joss Whedon,False,False,False,Ganesh Acharya,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,33474,1.0,0.9999870062965848,Galt MacDermot,Who was the composer of Hair?,Galt MacDermot,,0.2,0.20016097360900903,"Galt MacDermot || Glenys Lynne and Galt MacDermot || Gunter Schuller and James Rado, with additional music by Galt MacDermot || Gérard Géraud and James Rado || Gérard Philipe and James Rado",False,False,False,Galt MacDermot,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3361573,1.0,0.9999999918508842,Jag Mundhra,Who was the director of Apartment?,Jag Mundhra,,0.0,0.9999986290887419,Woody Allen,False,False,False,Jag Mundhra,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3363121,1.0,0.9999999748542212,documentary,What genre is Appalachia: A History of Mountains and People?,documentary film,,0.0,0.9244267124575553,History,False,False,False,documentary television series,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3370313,1.0,0.9999999970022866,Nancy Meyers,Who was the director of The Holiday?,Nancy Meyers,,0.0,0.19412914852022603,Martin Brody and Nancy Meyers || Mick Jackson || Mira Nair || Nick Cassavetes || Nick Hansen,False,False,False,Nancy Meyers,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3374520,1.0,0.9999999944935297,Hard science fiction || hard science fiction,What genre is Ark?,hard science fiction,,0.0,0.4375956482302475,Action RPG || Action-adventure || Survival horror || Survival沙盒游戏,False,False,False,hard science fiction,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3393810,1.0,0.9999999804421564,Actress,What is Ashlie Walker's occupation?,actor,,1.0,0.0003355803150184654,Actress,True,False,False,Actress,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3408624,1.0,0.9999999469143332,L. Frank Baum,Who is the author of Aunt Jane's Nieces Abroad?,L. Frank Baum,,0.0,0.9809716671971476,Edith Nesbit || Edith Strickland || Frances Hodgson Burnett,False,False,False,L. Frank Baum,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3412727,0.0,0.07557287686128183,The context does not mention Kılıçlı Kavlaklı,In what country is Kılıçlı Kavlaklı?,Turkey,,1.0,0.9999977350153525,Turkey,True,True,True,"The given context does not provide information about the location of Kılıçlı Kavlaklı. Therefore, based on the provided context, there is no answer",0,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3425337,1.0,0.999999994382935,Kim Ki-duk,Who was the director of Time?,Kim Ki-duk,,0.0,5.2403920587546196e-05,"I don't have specific information about who directed Time without more context. Time can refer to different entities or publications. Please provide more details if you're referring to || The question is incomplete and does not specify a time period, as ""Time"" has had multiple directors over its history. Please provide more details || The question is incomplete and does not specify a time period. Please provide more details || The question is unclear as ""Time"" can refer to different entities. Co",False,False,False,Kim Ki-duk,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3432136,1.0,0.9999999985811787,Luc Besson,Who was the director of Léon: The Professional?,Luc Besson,,1.0,0.999999963445416,Luc Besson,True,False,False,Luc Besson,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3438406,0.0,0.9999995548259616,Canada,In what country is Ban On?,Thailand,,0.0,0.08362636491204042,"Ban On is in Belize || Ban On is not a specific location and cannot be pinpointed to a single country. It appears to be a name or a brand, which might refer to different || Banpong, Thailand || India || South Korea",False,False,True,"The question seems incomplete or unclear regarding what specific ban is being referred to. However, based on the context provided, a ban on displaying tobacco products at the point",0,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3440130,1.0,0.9999999847495328,South Korea,In what country is Bank of Korea?,South Korea,,1.0,0.9999997615807876,South Korea,True,False,False,South Korea,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,345054,1.0,0.9999999936553274,Euripides,Who is the author of Helen?,Euripides,,0.0,0.9859395010578863,Christina Rossetti,False,False,False,Euripides,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3450665,1.0,0.99999916925911,Football,What sport does Barry Silkman play?,association football,,0.0,5.699690930924483e-07,Baseball,False,False,False,Barry Silkman does not currently play any sport; he is a football agent and former player,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3461427,1.0,0.9999999847495203,Iris Rainer Dart,Who is the author of Beaches?,Iris Rainer Dart,,0.0,0.7999785932469452,Barbara Cartland || Barbara Taylor Bradford || Barbara de Angelis,False,False,False,Iris Rainer Dart,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3461882,0.0,0.9999998873093613,Natural horror,What genre is Bear?,horror film,,0.0,3.7252763608971535e-06,Fiction,False,False,True,natural horror,0,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3463345,0.0,0.99999999438293,Jeremy Doner and Soo Hugh,Who was the screenwriter for Beau Soleil?,Jeremy Doner,,0.0,0.08873583863905884,Ernest T. Burgess || James Clavell || Robert Benton || Thomas Kenney,False,False,True,Jeremy Doner and Soo Hugh,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3465016,1.0,0.9999999827704611,Tao Lin,Who is the author of Bed?,Tao Lin,,0.0,4.712364035143726e-07,"It's unclear which ""Bed"" you're referring to, as it could be a song, a book, or another type of work. Please provide more context || The author of ""Bed"" is not universally known as it could refer to various works; more context is needed for an accurate answer || The question is incomplete and does not specify which ""Bed"" is being referred to, as there could be multiple works titled ""Bed"" by different authors. Please || The question is incomplete and does not specify which ""Bed"" is being referred",False,False,False,Tao Lin,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3466354,0.0,0.9999999827704409,comedy,What genre is Before You Go?,comedy film,,0.0,1.3709044770077841e-06,Horror,False,False,True,comedy,0,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3466481,1.0,0.9999999778809097,Maurice Jarre,Who was the composer of Witness?,Maurice Jarre,,0.0,0.13681154807390244,John Adams || Philip Glass,False,False,False,Maurice Jarre,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3470299,0.0,0.9999999847495301,Catholic,What is the religion of Belmont Abbey College?,Catholic Church,,0.0,0.9999998293809055,Catholic || Roman Catholic,False,False,True,Catholic,0,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3486328,0.0,0.9794436419625316,"Red, navy blue, light blue and white || Red, navy blue, light blue, and white",What color is York City F.C.?,red,,0.0,0.8598789339824254,Black and white || Blue || Green and white,False,False,True,"red, navy blue, light blue and white",1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,349904,1.0,0.9992909678195089,Nelson Mandela Bay Metropolitan Municipality,What is Port Elizabeth the capital of?,Sarah Baartman District Municipality,,0.0,0.9840652732177414,Eastern Cape || Eastern Cape Province || Eastern Cape province,False,False,False,Port Elizabeth is not the capital of any province or country; it is a city within the Nelson Mandela Bay Metropolitan Municipality,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3499247,0.0,0.05997068654421965,Rei Mikamoto,Who was the screenwriter for Zombie Stripper Apocalypse?,Takao Nakano,,0.0,0.20005249565272026,"Derek Haas || Kirk Ellis || No screenplay credit is available for ""Zombie Stripper Apocalypse."" || Not specified in the given information || Unknown",False,False,True,"The context does not provide information about the screenwriter for ""Zombie Stripper Apocalypse."" It discusses ""Big Tits Zombie,"" so there isn't enough information to",0,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3509583,1.0,0.9999970942687357,Alla Nazimova,Who was the producer of Billions?,Alla Nazimova,,0.0,0.08771426708561689,"Brillstein Entertainment and Conde Nast Productions || David E. Kelley || David E. Kelley, Brian Grazer, Todd Kessler, and Kurt Sutter || David E. Kelley, Brian Grazer, and Andrew Schneider || David E. Kelley, Brian Grazer, and Todd Kastenberger",False,False,False,Alla Nazimova,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3516340,1.0,0.9999999970022913,Tim Minear,Who was the screenwriter for Birth?,Tim Minear,,0.0,1.5879052439978955e-08,Carl Theodor Dreyer || Cecil B. De Mille || Cecil B. DeMille,False,False,False,Tim Minear,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3522901,1.0,0.999941829053515,Fort Hood,In what city was Blair Bush born?,Fort Hood,,0.0,7.867752827948465e-06,Chicago,False,False,False,Fort Hood,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3524029,1.0,0.9999999532008484,Buffalo,What is the capital of Harding County?,Buffalo,,0.0,0.19251651600445768,Wagner || Wessington Springs || Wiffany,False,False,False,Buffalo,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3526890,1.0,0.9999999804421534,Science fiction,What genre is Bloom?,science fiction,,0.8,0.0010466715732331705,Fiction || Science fiction,True,False,False,science fiction,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3527521,1.0,0.9999999585559569,Joni Mitchell,Who was the composer of Blue?,Joni Mitchell,,0.0,0.19083247014742571,Scott Joplin || Sergei Prokofiev || Steve Reich,False,False,False,Joni Mitchell,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,353116,1.0,0.9999999918508842,Triathlon,What sport does Richard Varga play?,triathlon,,0.0,0.07319915261746243,Curling || Tennis || Water polo,False,False,False,Triathlon,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,353205,1.0,0.99999999365533,Indie rock,What genre is The Fashion?,indie rock,,0.0,0.29262516066575306,Comedy-Drama || Drama || Fashion drama,False,False,False,indie rock,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3539436,1.0,0.9999999827704741,Football,What sport does Bobby Windsor play?,association football,,0.0,2.7008343115341937e-07,Baseball,False,False,False,Football,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,354231,1.0,0.9999999847495301,Walter Hill,Who was the director of The Driver?,Walter Hill,,0.0,0.00748349288234938,Brian De Palma || Christopher Nolan || Claude Lelouch || Clint Eastwood || Tarantino did not direct The Driver; it was directed by Dennis Hopper,False,False,False,Walter Hill,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3542461,0.0,6.515571192095595e-05,The context does not mention a composer for the film Bol || The context does not provide information about the composer of Bol || The information provided does not mention a composer for the film Bol,Who was the composer of Bol?,Atif Aslam,,0.0,0.9999547023246391,Igor Stravinsky,False,False,True,Atif Aslam,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3543733,0.0,0.999999986553948,"Ben Elton, Rik Mayall and Lise Mayer",Who was the screenwriter for Bomb?,Ben Elton,,0.0,0.7593375365972879,Aaron Sorkin || John August || Joshua Oppenheimer || Mark Bomback,False,False,True,"Ben Elton, Rik Mayall, and Lise Mayer",1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3554379,1.0,0.9999962747128045,Weston,What is the capital of Lewis County?,Weston,,0.0,0.00036293712238066,Cape Vincent || Hartford || New York City || Newport,False,False,False,Weston,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3554926,1.0,0.999999998392002,Walter Lantz,Who was the producer of Boy Meets Dog?,Walter Lantz,,0.0,0.5678846302801972,Eric Stough || Mark Hentemann || Nancy Juvonen || Satoshi Kon || Seth MacFarlane,False,False,False,Walter Lantz,1,0
/data/home/yixh/models/Qwen2.5-7B-Instruct,3555114,1.0,0.22265590850655365,Mohsen Makhmalbaf,Who was the screenwriter for Boycott?,Mohsen Makhmalbaf,,0.0,0.17780244602941953,Ken Loach || Neil Jordan || Niall MacGabhann || Paul Abbott,False,False,False,Mohsen Makhmalbaf,1,0
