question_id,condition,correct,n_samples,popularity_raw,popularity_bin,conf_ptrue,conf_verbalized,conf_seqlik
3041936,sup,1.0,5,43350.0,high,0.1819803581933068,1.0,0.8630909541861305
3064330,closed,1.0,5,2893.0,high,0.9913336071781412,1.0,0.978605679627014
3064330,irr,1.0,5,2893.0,high,0.43811608147438974,0.95,0.975676335014849
3064330,mis,0.0,5,2893.0,high,0.9842256845306577,1.0,0.9293343394335937
3064330,same_entity_irr,1.0,5,2893.0,high,0.9045866978779316,1.0,0.9758479301465173
3064330,sup,1.0,5,2893.0,high,0.9769939117516145,1.0,0.9947245053284488
3082125,closed,0.0,5,2973.0,high,0.3400848653670573,0.97,0.3423723107421656
3082125,irr,0.0,5,2973.0,high,0.0031548685900000643,0.0,0.5369111077723484
3082125,mis,0.0,5,2973.0,high,0.9932832309652128,1.0,0.945165024331906
3082125,same_entity_irr,0.0,5,2973.0,high,0.5832970086590145,0.8,0.5548203809319115
3082125,sup,0.8,5,2973.0,high,0.8450539192246342,1.0,0.9275094408092986
3083522,closed,0.0,5,2042.0,mid,0.27326931032208285,0.99,0.40883711794190897
3083522,irr,0.0,5,2042.0,mid,0.13121241968756098,0.79,0.5473001800470884
3083522,mis,0.0,5,2042.0,mid,0.993228815719094,1.0,0.9685213668951664
3083522,same_entity_irr,0.0,5,2042.0,mid,0.13224944835767674,0.2,0.5365538800154797
3083522,sup,1.0,5,2042.0,mid,0.8519836087503403,1.0,0.9983175856335192
3093988,closed,0.0,5,2519.0,mid,0.3228933874009533,1.0,0.4423762195856626
3093988,irr,0.0,5,2519.0,mid,0.03874885196618008,1.0,0.4860988339281132
3093988,mis,0.0,5,2519.0,mid,0.9975030167244702,1.0,0.8651366110441481
3093988,same_entity_irr,0.0,5,2519.0,mid,0.06549286138726947,1.0,0.5584250226762281
3093988,sup,1.0,5,2519.0,mid,0.9858677624264139,1.0,0.9641328015094442
3106173,closed,0.4,5,99.0,low,0.8565326019095434,1.0,0.6888066239633339
3106173,irr,0.0,5,99.0,low,0.0031877182672743762,0.0,0.7724737365760899
3106173,mis,0.0,5,99.0,low,0.9967367122003157,1.0,0.8187534587731378
3106173,same_entity_irr,0.0,5,99.0,low,0.9967617426230728,1.0,0.8739909136288004
3106173,sup,1.0,5,99.0,low,0.9960744258734444,1.0,0.8761930585797746
3114270,closed,0.0,5,5191.0,high,0.40630554238344335,0.96,0.3195880334734579
3114270,irr,0.0,5,5191.0,high,0.3681426316474551,0.8,0.5350877168844177
3114270,mis,0.0,5,5191.0,high,0.9914161835389572,1.0,0.9695408781521075
3114270,same_entity_irr,0.0,5,5191.0,high,0.004295368888844052,1.0,0.8969653001801984
3114270,sup,0.2,5,5191.0,high,0.05298553217877271,0.7375,0.34815873435264877
3125865,closed,0.0,5,1079.0,mid,0.14536505823100573,1.0,0.5264363375235983
3125865,irr,0.0,5,1079.0,mid,0.01194496843524471,0.0,0.5290740423747069
3125865,mis,0.0,5,1079.0,mid,0.985928939864704,1.0,0.9871647306891023
3125865,same_entity_irr,0.8,5,1079.0,mid,0.6405260376239796,1.0,0.6777937366067761
3125865,sup,1.0,5,1079.0,mid,0.9858954425665871,1.0,0.9920795978656873
316231,closed,0.0,5,5540.0,high,0.17149496742882567,0.96,0.36861736725107097
316231,irr,0.0,5,5540.0,high,0.15688174370003988,0.95,0.36559507645756234
316231,mis,0.0,5,5540.0,high,0.985221772000503,1.0,0.9489874181942362
316231,same_entity_irr,0.0,5,5540.0,high,0.981972739299515,1.0,0.9919701219574814
316231,sup,0.0,5,5540.0,high,0.9399250043826106,1.0,0.9922072456616251
316815,closed,0.2,5,12932.0,high,0.6777681469347552,1.0,0.712333909630352
316815,irr,0.0,5,12932.0,high,0.020183032290669374,0.0,0.6632971968692505
316815,mis,0.0,5,12932.0,high,0.9947530227119181,1.0,0.9780058227271786
316815,same_entity_irr,0.2,5,12932.0,high,0.9625862213000917,1.0,0.8187432426419397
316815,sup,1.0,5,12932.0,high,0.9769540571000151,1.0,0.996352332033856
3183621,closed,0.0,5,512.0,mid,0.28931473483373893,0.8,0.34237434127397814
3183621,irr,0.0,5,512.0,mid,0.0014982968460541765,0.0,0.6048070769182657
3183621,mis,0.0,5,512.0,mid,0.9858230978140435,1.0,0.9849067465459296
3183621,same_entity_irr,0.0,5,512.0,mid,0.3798078732083427,1.0,0.4115177784322249
3183621,sup,1.0,5,512.0,mid,0.9819609188527645,1.0,0.9959470531086883
3197772,closed,0.0,5,141.0,low,0.26285508742973784,1.0,0.4823799392772294
3197772,irr,0.0,5,141.0,low,0.004930930084577431,0.025,0.647606300718815
3197772,mis,0.0,5,141.0,low,0.9958942355263745,1.0,0.9782070246592512
3197772,same_entity_irr,0.0,5,141.0,low,0.17640896639463916,1.0,0.3300581287842741
3197772,sup,1.0,5,141.0,low,0.993302083744406,1.0,0.9964255099651437
3199187,closed,0.0,5,111.0,low,0.1834307701507909,0.8,0.4746978196992866
3199187,irr,0.0,5,111.0,low,0.0032822132716962583,0.0,0.7012656768597795
3199187,mis,0.0,5,111.0,low,0.9400007704417271,1.0,0.9812449063928825
3199187,same_entity_irr,0.0,5,111.0,low,0.49996950102219995,1.0,0.9214154283548781
3199187,sup,1.0,5,111.0,low,0.8172137276518237,1.0,0.9923999565341838
3219475,closed,0.0,5,5407.0,high,0.9767356730764181,0.99,0.70324191684386
3219475,irr,0.0,5,5407.0,high,0.19068777174574478,0.99,0.7648120916366792
3219475,mis,0.0,5,5407.0,high,0.9968094524216882,1.0,0.8306913290900422
3219475,same_entity_irr,0.4,5,5407.0,high,0.9797939586127343,1.0,0.4407976936688246
3219475,sup,0.4,5,5407.0,high,0.9742604485430958,1.0,0.5814390329800583
3281909,closed,0.4,5,98.0,low,0.4323912595853673,1.0,0.7278973644256891
3281909,irr,0.0,5,98.0,low,0.014404214727032011,1.0,0.9239152418928352
3281909,mis,0.0,5,98.0,low,0.9947473440913971,1.0,0.9467594137959496
3281909,same_entity_irr,0.6,5,98.0,low,0.2289298202859026,1.0,0.7319117487030751
3281909,sup,1.0,5,98.0,low,0.9819703493280137,1.0,0.9392966037984178
3361573,closed,0.0,5,1659.0,mid,0.37743501649448497,0.9875,0.5271359411133091
3361573,irr,0.0,5,1659.0,mid,0.02516454199475714,0.2,0.5196946780098696
3361573,mis,0.0,5,1659.0,mid,0.9932920176069187,1.0,0.9829860325237277
3361573,same_entity_irr,0.0,5,1659.0,mid,0.2485283065758971,0.4,0.5507402500364245
3361573,sup,1.0,5,1659.0,mid,0.9959161534689166,1.0,0.9959412807735311
3408624,closed,0.2,5,111.0,low,0.5924405040158626,1.0,0.7392168699966276
3408624,irr,0.4,5,111.0,low,0.1076654249211217,1.0,0.6078889834408192
3408624,mis,0.0,5,111.0,low,0.9947579609021961,1.0,0.986365609031272
3408624,same_entity_irr,1.0,5,111.0,low,0.11943310928189406,1.0,0.880346091467963
3408624,sup,1.0,5,111.0,low,0.8520098353696952,1.0,0.9872915465844467
3425337,closed,0.0,5,1164.0,mid,0.007622525988968408,0.57,0.3548163494005128
3425337,irr,0.0,5,1164.0,mid,0.0664795813575994,0.8,0.8783704394448513
3425337,mis,0.0,5,1164.0,mid,0.904730607269906,1.0,0.9825139932494004
3425337,same_entity_irr,0.0,5,1164.0,mid,0.0030084492146680098,0.0,0.3799891540772302
3425337,sup,1.0,5,1164.0,mid,0.9947856609611426,1.0,0.9933750685186687
3440130,closed,1.0,5,8813.0,high,0.9046521216485386,1.0,0.9705224956363218
3440130,irr,0.4,5,8813.0,high,0.15766892648512215,1.0,0.7171785333530314
3440130,mis,0.6,5,8813.0,high,0.8902974268334564,1.0,0.8320862232052436
3440130,same_entity_irr,1.0,5,8813.0,high,0.970643123518393,1.0,0.840715799593943
3440130,sup,0.8,5,8813.0,high,0.9544062431252044,1.0,0.8684146900521306
345054,closed,0.0,5,1718.0,mid,0.4064333651695745,0.99,0.5948406912947414
345054,irr,0.0,5,1718.0,mid,0.1372836919256911,1.0,0.6424741147096091
345054,mis,0.0,5,1718.0,mid,0.9706202066468792,1.0,0.9793542158655569
345054,same_entity_irr,1.0,5,1718.0,mid,0.9706332723240647,1.0,0.9699578123961194
345054,sup,1.0,5,1718.0,mid,0.9769520691791806,1.0,0.9926023332603195
3522901,closed,0.0,5,312.0,low,0.4912957027066236,0.99,0.6048248872751282
3522901,irr,0.0,5,312.0,low,0.029160332162091303,0.8,0.4626353310656981
3522901,mis,0.0,5,312.0,low,0.9958883705209416,1.0,0.9159767213009902
3522901,same_entity_irr,0.0,5,312.0,low,0.4999186141491574,1.0,0.9257426365775331
3522901,sup,1.0,5,312.0,low,0.8174569431012643,1.0,0.9683393713878903
3542461,closed,0.0,5,7343.0,high,0.12701633367941992,0.97,0.41020024763590807
3542461,irr,0.0,5,7343.0,high,0.005240015476857807,0.0,0.621439593857476
3542461,mis,0.0,5,7343.0,high,0.9858757244794161,1.0,0.9828759978491988
3542461,same_entity_irr,0.0,5,7343.0,high,0.283392996368139,0.8,0.5145058795894581
3542461,sup,0.0,5,7343.0,high,0.09688251952219316,0.6,0.5113973754140055
3555114,closed,0.0,5,343.0,low,0.5663812137915418,1.0,0.3877228024526612
3555114,irr,0.0,5,343.0,low,0.07781946808006888,1.0,0.8280425653010978
3555114,mis,0.0,5,343.0,low,0.9953966665520879,1.0,0.9213472385331688
3555114,same_entity_irr,0.0,5,343.0,low,0.003681775175328522,1.0,0.8566352951579465
3555114,sup,0.8,5,343.0,low,0.0824682117028179,1.0,0.910318676154105
3563738,closed,0.0,5,220.0,low,0.3949421859808514,1.0,0.4403174765300758
3563738,irr,0.0,5,220.0,low,0.030346243275608427,0.5,0.44698206062980644
3563738,mis,0.0,5,220.0,low,0.9947449098825084,1.0,0.9782338184306981
3563738,same_entity_irr,0.0,5,220.0,low,0.4625904294091131,1.0,0.4594178274948854
3563738,sup,1.0,5,220.0,low,0.9705973775981184,1.0,0.9861096418472248
35725,closed,0.2,5,98.0,low,0.3031776427831023,0.7699999999999999,0.49603589687173855
35725,irr,0.0,5,98.0,low,0.03924455818044756,0.8,0.6839636202467916
35725,mis,0.0,5,98.0,low,0.9952077320337148,1.0,0.8593103231791288
35725,same_entity_irr,0.0,5,98.0,low,0.05960918708679075,0.4,0.617066051077267
35725,sup,0.0,5,98.0,low,0.9365974513035035,1.0,0.781026354653175
3577982,closed,0.0,5,3186.0,high,0.20602717186512579,0.95,0.32455962561921764
3577982,irr,0.0,5,3186.0,high,0.008757668171260103,0.0,0.6998435249808008
3577982,mis,0.0,5,3186.0,high,0.994751643349699,1.0,0.994365413839031
3577982,same_entity_irr,0.0,5,3186.0,high,0.18225572415346408,1.0,0.3544395301120664
3577982,sup,1.0,5,3186.0,high,0.904566638374295,1.0,0.9970633794733119
3583128,closed,0.0,5,91.0,low,0.21379138125076874,0.7699999999999999,0.546642755965612
3583128,irr,0.0,5,91.0,low,0.1355445047566727,0.4,0.610405468797605
3583128,mis,0.0,5,91.0,low,0.9841414054707058,1.0,0.8186549274449627
3583128,same_entity_irr,0.0,5,91.0,low,0.36850101343819175,0.9,0.7279683277802914
3583128,sup,0.0,5,91.0,low,0.9947623642382025,1.0,0.9265036430659368
3584392,closed,0.0,5,179.0,low,0.23680381559224192,0.99,0.5869726991291776
3584392,irr,0.0,5,179.0,low,0.0023460643027011837,0.0,0.6403345777124787
3584392,mis,0.0,5,179.0,low,0.9883581680830111,1.0,0.7995729035793682
3584392,same_entity_irr,0.0,5,179.0,low,0.8301316279671254,1.0,0.7567845060707745
3584392,sup,1.0,5,179.0,low,0.939958809541553,1.0,0.940787846757418
3607382,closed,0.4,5,1159.0,mid,0.07541118987334636,0.95,0.4147857723254777
3607382,irr,0.0,5,1159.0,mid,0.005393517493357666,0.2,0.5509048950073565
3607382,mis,0.0,5,1159.0,mid,0.9946160885044797,0.9800000000000001,0.6275181620849468
3607382,same_entity_irr,0.4,5,1159.0,mid,0.9219383326339881,0.9800000000000001,0.548593984041905
3607382,sup,0.8,5,1159.0,mid,0.944349722688384,1.0,0.7010969793836676
3616134,closed,0.0,5,217.0,low,0.3095701204032909,0.99,0.48112346241692805
3616134,irr,0.0,5,217.0,low,0.9975198140434184,1.0,0.9956407620389008
3616134,mis,0.0,5,217.0,low,0.9932847928561388,1.0,0.9901783639769499
3616134,same_entity_irr,0.0,5,217.0,low,0.16028828345500246,0.4,0.6012157318166285
3616134,sup,1.0,5,217.0,low,0.003230422214555022,1.0,0.8938221220399543
3669613,closed,0.0,5,1896.0,mid,0.24409938425199945,0.99,0.4645026276156995
3669613,irr,0.0,5,1896.0,mid,0.028180744326094177,0.9624999999999999,0.476876557541447
3669613,mis,0.0,5,1896.0,mid,0.9947782464038578,1.0,0.9819596641708165
3669613,same_entity_irr,0.0,5,1896.0,mid,0.2574547623135841,0.8,0.5905425476539501
3669613,sup,0.8,5,1896.0,mid,0.981240768344158,1.0,0.7780814303033974
3714492,closed,0.6,5,36683.0,high,0.30542728593298984,0.99,0.6607485540222144
3714492,irr,0.0,5,36683.0,high,0.12846890437612998,0.8,0.6168768499184425
3714492,mis,0.0,5,36683.0,high,0.9858632382299067,1.0,0.9932781722299847
3714492,same_entity_irr,0.0,5,36683.0,high,0.7336851454780391,0.8,0.5097250102948461
3714492,sup,1.0,5,36683.0,high,0.9913660435703543,1.0,0.9979100242789926
3718561,closed,0.0,5,64.0,low,0.13326023402215031,0.97,0.421145116685539
3718561,irr,0.0,5,64.0,low,0.028228994647134215,0.6,0.6456616471714686
3718561,mis,0.0,5,64.0,low,0.9889553307547121,1.0,0.8758872585792163
3718561,same_entity_irr,0.0,5,64.0,low,0.6897410323406336,0.82,0.6788542656339146
3718561,sup,0.2,5,64.0,low,0.1641912606244675,1.0,0.6644111536531364
3773278,closed,0.0,5,2636.0,high,0.2655526181961051,0.9800000000000001,0.3908670621322005
3773278,irr,0.0,5,2636.0,high,0.010054932466537523,0.0,0.5993774805312748
3773278,mis,0.0,5,2636.0,high,0.9947441351515813,1.0,0.9039763743446059
3773278,same_entity_irr,0.0,5,2636.0,high,0.01227254155431624,0.4,0.6432425107460995
3773278,sup,0.4,5,2636.0,high,0.19175964099917053,1.0,0.8535301744870608
3800756,closed,0.0,5,10155.0,high,0.11309933820380809,0.78,0.41809370713594235
3800756,irr,0.0,5,10155.0,high,0.0413627298455285,0.2,0.5477844215054588
3800756,mis,0.0,5,10155.0,high,0.9958821084673757,1.0,0.9827285530453255
3800756,same_entity_irr,0.0,5,10155.0,high,0.7267816660431092,1.0,0.5274959427692838
3800756,sup,1.0,5,10155.0,high,0.8805600164068712,1.0,0.9820804371704603
3866149,closed,0.0,5,393.0,mid,0.3212898484103625,1.0,0.36092657084295976
3866149,irr,0.0,5,393.0,mid,0.021469954210688542,0.4,0.6025559597091659
3866149,mis,0.0,5,393.0,mid,0.9980191517871221,1.0,0.851375275075168
3866149,same_entity_irr,0.0,5,393.0,mid,0.18280575913509017,1.0,0.9264625237469044
3866149,sup,1.0,5,393.0,mid,0.9819486808651401,1.0,0.9908740465877368
3893092,closed,0.0,5,72.0,low,0.16617346222089893,0.95,0.44455669745255105
3893092,irr,0.0,5,72.0,low,0.06790384811517594,0.0,0.4985978731398064
3893092,mis,0.0,5,72.0,low,0.9819895253575005,1.0,0.9890018413529382
3893092,same_entity_irr,0.0,5,72.0,low,0.28032487852256394,0.97,0.47857113896353914
3893092,sup,1.0,5,72.0,low,0.9947325943878569,1.0,0.9921989660737112
390022,closed,0.0,5,1356.0,mid,0.18211820037723742,0.96,0.25108688865029966
390022,irr,0.0,5,1356.0,mid,0.09195914828776366,0.9800000000000001,0.644508480280757
390022,mis,0.0,5,1356.0,mid,0.9959269822716739,1.0,0.9071857261437011
390022,same_entity_irr,0.0,5,1356.0,mid,0.8554905166677861,1.0,0.686089629865319
390022,sup,0.0,5,1356.0,mid,0.9756904278364307,1.0,0.9076759180717404
3914212,closed,0.0,5,15996.0,high,0.6514426066456782,1.0,0.45375029442491277
3914212,irr,0.0,5,15996.0,high,0.13064711458673398,0.7699999999999999,0.3425920746140433
3914212,mis,0.0,5,15996.0,high,0.9947889597167693,1.0,0.9826123662695891
3914212,same_entity_irr,0.0,5,15996.0,high,0.2727229585576401,0.8,0.39272048263765874
3914212,sup,0.0,5,15996.0,high,0.9769414967503535,1.0,0.9348636623004334
3931528,closed,0.0,5,97.0,low,0.23990060453153408,0.95,0.5057349496075123
3931528,irr,0.0,5,97.0,low,0.0035247398389405852,0.3333333333333333,0.6760005243295383
3931528,mis,0.0,5,97.0,low,0.9903009996717251,1.0,0.8033252300088618
3931528,same_entity_irr,0.2,5,97.0,low,0.7331221043697583,0.9800000000000001,0.6445651114519517
3931528,sup,1.0,5,97.0,low,0.9889552841723607,1.0,0.8473832753771211
394756,closed,0.0,5,973.0,mid,0.3513889714103496,0.99,0.4293253540675358
394756,irr,0.0,5,973.0,mid,0.06436161545113188,0.2,0.6636827693676667
394756,mis,0.0,5,973.0,mid,0.9947417210896671,1.0,0.9849878802206898
394756,same_entity_irr,0.2,5,973.0,mid,0.47106509608049596,0.99,0.5756643395626917
394756,sup,1.0,5,973.0,mid,0.9947579782331495,1.0,0.9970605149702946
3972542,closed,0.0,5,4767.0,high,0.33978267234182036,0.96,0.2912043048758393
3972542,irr,0.0,5,4767.0,high,0.008428056196883204,0.2,0.660962266195539
3972542,mis,0.0,5,4767.0,high,0.9932841391596782,1.0,0.9858242947601028
3972542,same_entity_irr,0.0,5,4767.0,high,0.15841127436998192,1.0,0.5525189206473691
3972542,sup,1.0,5,4767.0,high,0.8172836604907892,1.0,0.9876240688577453
403815,closed,0.0,5,2674.0,high,0.15214483161883147,0.8,0.42107327984116943
403815,irr,0.2,5,2674.0,high,0.037473794598180524,0.8,0.4954639880006379
403815,mis,0.0,5,2674.0,high,0.994762351684993,1.0,0.9897216752433489
403815,same_entity_irr,0.0,5,2674.0,high,0.7602662354116201,1.0,0.43236756100569573
403815,sup,0.0,5,2674.0,high,0.9769379206731749,1.0,0.986204977248943
404492,closed,0.0,5,290.0,low,0.7264597200228493,1.0,0.6703326832853899
404492,irr,0.0,5,290.0,low,0.001913060464706837,0.0,0.7204179959579176
404492,mis,0.0,5,290.0,low,0.9958979049120782,1.0,0.9855221203216015
404492,same_entity_irr,0.0,5,290.0,low,0.35975232710410987,0.8,0.500832028324252
404492,sup,0.0,5,290.0,low,0.06458717079688446,0.5900000000000001,0.5996234728956782
4075108,closed,0.0,5,147.0,low,0.10081035139139467,0.9299999999999999,0.5672580046985265
4075108,irr,0.0,5,147.0,low,0.14211817448667,0.8,0.620837181830961
4075108,mis,0.0,5,147.0,low,0.9871538651258238,1.0,0.839468786540006
4075108,same_entity_irr,0.0,5,147.0,low,0.22644265434948768,0.808,0.5500917068297572
4075108,sup,0.2,5,147.0,low,0.9791628548264638,1.0,0.8273915243201554
4076650,closed,0.2,5,745.0,mid,0.2932294087323631,0.96,0.3883037458127693
4076650,irr,0.0,5,745.0,mid,0.6112176147073497,0.99,0.7763680143629496
4076650,mis,0.0,5,745.0,mid,0.9467300422700013,1.0,0.9132742334020778
4076650,same_entity_irr,1.0,5,745.0,mid,0.17521862442411076,1.0,0.6968981625833977
4076650,sup,0.0,5,745.0,mid,0.9898349148409873,1.0,0.8799959130860413
4088395,closed,0.4,5,78.0,low,0.33708999240291254,0.97,0.6167438746093092
4088395,irr,0.0,5,78.0,low,0.005795198853156167,0.0,0.7258394281524093
4088395,mis,0.0,5,78.0,low,0.9892122470643357,1.0,0.8978008859617492
4088395,same_entity_irr,0.0,5,78.0,low,0.9947449657980878,1.0,0.9909788848681182
4088395,sup,0.8,5,78.0,low,0.07023205144186835,1.0,0.7195107410921759
4111475,closed,0.0,5,344.0,low,0.47579495105018366,1.0,0.41324987284404047
4111475,irr,0.0,5,344.0,low,0.048349234531176906,1.0,0.8235293060616573
4111475,mis,0.0,5,344.0,low,0.9958345008208912,1.0,0.9913301394673816
4111475,same_entity_irr,0.4,5,344.0,low,0.3775707777047364,1.0,0.3868485846411029
4111475,sup,1.0,5,344.0,low,0.9890130752717672,1.0,0.9896158964261084
4117681,closed,0.0,5,401.0,mid,0.40459260214840914,0.97,0.3787746561762579
4117681,irr,0.0,5,401.0,mid,0.07577175647477599,1.0,0.9805475143072211
4117681,mis,0.0,5,401.0,mid,0.9946983858246105,1.0,0.9715095773352742
4117681,same_entity_irr,0.2,5,401.0,mid,0.2754320695992583,0.6,0.685552069168517
4117681,sup,0.0,5,401.0,mid,0.9940715698587947,1.0,0.9382517838645109
4148632,closed,0.0,5,1770.0,mid,0.7483673195580772,1.0,0.5126137488678211
4148632,irr,0.0,5,1770.0,mid,0.0045318902112039304,0.0,0.7915176060820415
4148632,mis,0.0,5,1770.0,mid,0.9889735982885528,1.0,0.848130188054365
4148632,same_entity_irr,0.0,5,1770.0,mid,0.12503863639083754,0.8,0.5493319112987167
4148632,sup,0.0,5,1770.0,mid,0.8741094054087499,1.0,0.8470786330983066
419897,closed,0.0,5,964.0,mid,0.09666538732240455,1.0,0.4303765512400643
419897,irr,0.0,5,964.0,mid,0.00829171824619424,0.4875,0.5481336722682505
419897,mis,0.0,5,964.0,mid,0.9914009267677985,1.0,0.9779411285871017
419897,same_entity_irr,0.0,5,964.0,mid,0.2229004290461604,1.0,0.9569186797913825
419897,sup,1.0,5,964.0,mid,0.939931320508325,1.0,0.9821468354787457
4324815,closed,0.0,5,443.0,mid,0.3393390342483811,0.97,0.46154367615419617
4324815,irr,0.0,5,443.0,mid,0.02419071304987053,0.76,0.7217104404077274
4324815,mis,0.0,5,443.0,mid,0.9972305772077439,1.0,0.797446485775579
4324815,same_entity_irr,1.0,5,443.0,mid,0.269138965243711,1.0,0.6530766874652757
4324815,sup,0.4,5,443.0,mid,0.9891894588364762,1.0,0.8125700333395848
4329546,closed,0.0,5,4734.0,high,0.24581433639259337,1.0,0.6260455999871536
4329546,irr,0.0,5,4734.0,high,0.029481710932474724,1.0,0.8857052012967855
4329546,mis,0.0,5,4734.0,high,0.9958546012046451,1.0,0.9906965654074071
4329546,same_entity_irr,0.0,5,4734.0,high,0.3772445937057587,0.6,0.5537450089903091
4329546,sup,1.0,5,4734.0,high,0.9967931119908036,1.0,0.9880789664340679
4382392,closed,0.0,5,58.0,low,0.3221502720468069,0.76,0.5713893417876089
4382392,irr,0.0,5,58.0,low,0.02289088281874386,0.2,0.6212350375822344
4382392,mis,0.0,5,58.0,low,0.9960417723190303,1.0,0.7755486042192242
4382392,same_entity_irr,0.2,5,58.0,low,0.7134239392908449,1.0,0.5606012943811649
4382392,sup,0.0,5,58.0,low,0.933543538069244,1.0,0.7624359058498074
4408311,closed,0.0,5,715.0,mid,0.3249563557301674,0.99,0.38069672025161816
4408311,irr,0.0,5,715.0,mid,0.01743292027165707,0.0,0.5264258806456809
4408311,mis,0.0,5,715.0,mid,0.9959185162159014,1.0,0.9798070463832934
4408311,same_entity_irr,0.0,5,715.0,mid,0.26119361764346405,1.0,0.246551382213464
4408311,sup,0.2,5,715.0,mid,0.6841922674379559,1.0,0.7849798175646787
4494383,closed,0.0,5,209.0,low,0.16579284480456252,0.95,0.41507025438951145
4494383,irr,0.0,5,209.0,low,0.015581280132755285,0.6,0.5513654467317188
4494383,mis,0.0,5,209.0,low,0.620171575107514,1.0,0.7741742511603628
4494383,same_entity_irr,0.0,5,209.0,low,0.9796484905431602,0.95,0.5318492090413929
4494383,sup,1.0,5,209.0,low,0.9858754647570247,1.0,0.9410084804317839
4497404,closed,0.0,5,348.0,low,0.024337552199588518,0.95,0.32067543918627883
4497404,irr,0.0,5,348.0,low,0.005709621628518089,0.0,0.7337107920200256
4497404,mis,0.0,5,348.0,low,0.9940600164332652,1.0,0.6872822221897941
4497404,same_entity_irr,0.0,5,348.0,low,0.6170217223596723,0.99,0.5204299196782405
4497404,sup,0.0,5,348.0,low,0.4765686466416529,0.99,0.5816897516320652
4533704,closed,0.0,5,567.0,mid,0.7205840224108468,0.97,0.6443081768356852
4533704,irr,0.0,5,567.0,mid,0.010948676787448867,0.6,0.6926997583121499
4533704,mis,0.0,5,567.0,mid,0.9890253835491369,1.0,0.8724970805546463
4533704,same_entity_irr,0.0,5,567.0,mid,0.3954158649735937,0.9375,0.511803208299411
4533704,sup,0.4,5,567.0,mid,0.9043426911108318,1.0,0.8912385284144225
4581450,closed,0.0,5,3334.0,high,0.227800219861043,0.8,0.4069591886616676
4581450,irr,0.0,5,3334.0,high,0.007480001208545664,0.2,0.5514147295594927
4581450,mis,0.0,5,3334.0,high,0.9889548301066251,1.0,0.9950901400782264
4581450,same_entity_irr,0.0,5,3334.0,high,0.851459732508409,1.0,0.9092426574926412
4581450,sup,1.0,5,3334.0,high,0.8173250907247522,1.0,0.9954591923679075
4584750,closed,0.0,5,6671.0,high,0.800351149405607,0.99,0.545144758693181
4584750,irr,0.0,5,6671.0,high,0.03942773519300595,1.0,0.716317614455631
4584750,mis,0.0,5,6671.0,high,0.9414378062139999,1.0,0.8533282762173519
4584750,same_entity_irr,0.0,5,6671.0,high,0.7020094906660667,0.9800000000000001,0.7764693126280786
4584750,sup,0.0,5,6671.0,high,0.9733084905092853,1.0,0.7390603452338274
4591787,closed,0.0,5,211.0,low,0.13031070621855406,1.0,0.435370012374859
4591787,irr,0.0,5,211.0,low,0.018695100823636297,0.38,0.5502865496300404
4591787,mis,0.0,5,211.0,low,0.9525582064719831,1.0,0.9907198511104763
4591787,same_entity_irr,0.0,5,211.0,low,0.21565617859884684,0.4,0.43361385225693266
4591787,sup,0.0,5,211.0,low,0.2276464487195872,1.0,0.6705945758591986
4657190,closed,0.0,5,118.0,low,0.11835800218308283,0.99,0.4113214122106699
4657190,irr,0.0,5,118.0,low,0.01193862755676947,0.0,0.45665002172517755
4657190,mis,0.0,5,118.0,low,0.9932934370761155,1.0,0.990256139621186
4657190,same_entity_irr,0.0,5,118.0,low,0.35848049762044326,0.96,0.5273252168313918
4657190,sup,0.8,5,118.0,low,0.01068556888372362,1.0,0.8364243891322406
4663230,closed,0.0,5,2897.0,high,0.7523232513278497,0.9,0.6819901241673039
4663230,irr,0.0,5,2897.0,high,0.019628854020820246,0.25,0.5461926167115262
4663230,mis,0.0,5,2897.0,high,0.9974739312333583,1.0,0.8130955340622362
4663230,same_entity_irr,0.0,5,2897.0,high,0.5860538022023988,1.0,0.7361756872666123
4663230,sup,0.0,5,2897.0,high,0.20859324604628907,1.0,0.6399611433586258
4673404,closed,0.0,5,2012.0,mid,0.0559637065918561,1.0,0.4918731564310385
4673404,irr,0.0,5,2012.0,mid,0.00424516513645512,0.0,0.5470446284683158
4673404,mis,0.0,5,2012.0,mid,0.9890155926918535,1.0,0.9904739236855292
4673404,same_entity_irr,0.0,5,2012.0,mid,0.13329329822572097,0.4,0.6038862041750581
4673404,sup,1.0,5,2012.0,mid,0.9913657218016925,1.0,0.9950824690898619
472566,closed,0.0,5,401.0,mid,0.07441836674798849,0.78,0.6645383980124786
472566,irr,0.0,5,401.0,mid,0.004934653657298043,0.2,0.49377407370019455
472566,mis,0.0,5,401.0,mid,0.9890068105497605,1.0,0.9779217376947106
472566,same_entity_irr,0.0,5,401.0,mid,0.30977853837584707,0.77,0.591125316888367
472566,sup,1.0,5,401.0,mid,0.9968034763103895,1.0,0.9964370970486265
4780493,closed,0.8,5,562.0,mid,0.32138720289595396,0.99,0.620668253878676
4780493,irr,0.0,5,562.0,mid,0.022152394713979742,0.6,0.7820371744267836
4780493,mis,0.0,5,562.0,mid,0.9858215293114803,1.0,0.958320757857915
4780493,same_entity_irr,0.2,5,562.0,mid,0.12654936410846263,0.8,0.4448019173368934
4780493,sup,1.0,5,562.0,mid,0.9889651283151324,1.0,0.9667327559082741
